Gene,0,5,10,15,20,30,40,50,60,HalfLife
YLL014W,1.0,1.034552123,0.53017501,,,,,,0.220368996,60.0
YER060W-A,1.0,1.133127432,0.786896017,0.916673363,0.961335837,,0.60862906,,0.310217642,60.0
YDR343C,1.0,0.971885384,,,,,0.693842179,0.413221204,0.249257472,50.0
YOR015W,1.0,0.770993171,0.782826614,1.06534287,1.07328645,,0.89031849,,0.313315024,60.0
YLR022C,1.0,0.794756085,0.706459214,,0.711695536,0.64974373,,0.31571493,0.4431356,50.0
YML004C,1.0,,0.638451036,0.657392034,,0.525171071,,0.573566247,0.225751254,60.0
YKR048C,1.0,0.674818516,0.823298329,0.739367208,0.645311772,,0.543911568,,0.272610752,60.0
YPR073C,1.0,,0.64147371,0.907358411,,,0.5264403,0.360013534,0.355634073,50.0
YCL035C,1.0,0.836809499,0.740957122,0.760016488,,0.725511617,0.501222068,,0.216453966,60.0
YOL052C-A,1.0,0.663239372,,0.918776743,1.115355396,0.7454909,0.71334831,0.314092587,0.278497317,50.0
YPL135W,1.0,0.809393521,1.187563659,,1.209547278,,0.874480169,0.383578065,0.745958522,50.0
YMR099C,1.0,,0.602307108,,0.794134033,,0.514350196,0.408283203,0.419535606,50.0
YDL089W,1.0,0.633105611,0.669525851,,,,,0.299729528,,50.0
YGL026C,1.0,0.826954103,0.581334102,0.719638336,0.901574837,0.630358764,0.50787464,,0.304936626,60.0
YOR375C,1.0,1.075259872,0.918272402,0.641295815,0.783403268,0.633197078,0.621236865,0.609498406,0.19296074,60.0
YJL075C,1.0,0.75913077,0.922700007,0.649012864,,,,,0.443413353,60.0
YOL081W,1.0,0.837070916,1.026617574,0.830709183,,0.843476898,0.685188774,0.581003487,0.152802612,60.0
YCR082W,1.0,0.817687838,0.570613745,0.696681887,,,,,0.360750352,60.0
YDR513W,1.0,0.674557403,0.518560361,0.811877091,0.598338302,,0.949341798,,0.256918214,60.0
YMR058W,1.0,1.027223308,0.723977075,0.753210592,1.025580232,,0.514866918,,0.252160136,60.0
YNL014W,1.0,1.182002363,1.225532372,,,,0.50499201,0.936682862,0.480719839,60.0
YDR139C,1.0,0.610340618,0.854540284,,0.53064769,0.672346342,0.590846602,0.717886564,0.193787508,60.0
YOR172W,1.0,0.795135117,0.764377462,0.576494223,,,0.740527426,0.410076967,0.227300273,50.0
YJR125C,1.0,0.555275015,0.658809981,,1.056341372,,0.682584452,0.073436523,0.167084033,50.0
YPL199C,1.0,,0.557891736,,,,0.534068596,,0.218895841,60.0
YGL041C,1.0,0.552837969,0.718580721,0.80843097,0.864757836,0.793322329,0.649133659,,0.446344011,60.0
YPL226W,1.0,0.836230229,0.603017854,0.681791377,0.817608849,0.692266615,0.59377133,0.353511921,0.219707191,50.0
YJR044C,1.0,0.752759191,0.792359562,0.572068501,,,0.694976011,,0.178812619,60.0
YER137C,1.0,0.92912603,0.679716026,1.083850538,1.107850422,,0.512754475,0.331728519,0.456359003,50.0
YBR089W,1.0,,0.917432553,0.917432553,,,0.688472827,0.747640109,0.136719495,60.0
YLR072W,1.0,,,,,,0.974535741,0.626719451,0.463994333,60.0
YMR247C,1.0,1.254855669,1.12169051,,1.09262707,1.073584496,0.743271207,0.354726199,0.069930457,50.0
YPR112C,1.0,0.80057594,,0.753901621,1.040700668,0.78247531,0.617621161,,0.103036913,60.0
YMR077C,1.0,,0.515080758,,,,0.571367808,,0.428157268,60.0
YER003C,1.0,0.861884978,0.901296742,0.806437362,0.653575556,0.633336567,0.557329329,,0.193619689,60.0
YGR139W,1.0,0.904806364,0.704588825,1.004854442,,,0.727792976,0.358986417,0.144914477,50.0
YNL160W,1.0,0.759430569,0.788449144,0.887705627,1.012605204,0.576379071,0.774975636,0.398165797,0.427198997,50.0
YER004W,1.0,0.608728533,0.54514823,0.586796496,0.757551832,,0.57823431,,0.347712335,60.0
YMR128W,1.0,0.707042143,0.734206658,1.179453469,1.088223738,0.680802951,0.528669985,0.286516368,0.283859626,50.0
YMR175W,1.0,1.002723223,,0.905880891,0.736511461,0.690247305,0.662608211,0.344876333,0.257381428,50.0
YDR135C,1.0,0.989178799,0.727667736,0.899961752,0.706506296,0.893426139,0.53623107,0.279171592,0.335407088,50.0
YML023C,1.0,,0.536952989,0.813517873,,,0.552967098,,0.437006149,60.0
YOR044W,1.0,1.126160362,0.798256853,,,0.634817515,,0.170451459,0.337364824,50.0
YJR048W,1.0,0.63140893,0.743396511,0.535193596,,,0.679427156,,0.372002998,60.0
YLR031W,1.0,0.553949965,0.992550235,,0.941823005,0.948919934,0.637992785,0.773558904,0.46074845,60.0
YDR209C,1.0,,0.723884491,0.779552444,,,,0.294018041,0.63292741,50.0
YKR095W,1.0,0.794677924,0.777050342,0.800635713,0.95674363,,0.578334016,0.737317208,0.256018921,60.0
YMR173W-A,1.0,1.010937246,,,,1.033132734,0.904062377,0.58577325,0.470345318,60.0
YKL094W,1.0,0.866586114,0.583167868,,0.92592573,,0.698719229,0.688338928,0.326990555,60.0
YLR327C,1.0,0.794214418,,,,,,0.449105842,0.548065686,50.0
YGR137W,1.0,,0.891297032,,,1.063797078,0.605077907,0.915294612,0.3276669,60.0
YPL235W,1.0,0.887381976,1.014975852,,0.757311879,,0.583020836,0.498124063,0.372041871,50.0
YDR138W,1.0,1.129537441,0.971678462,,,,0.605318772,1.028866568,-0.082611574,60.0
YPR054W,1.0,,0.554846886,1.177219704,,0.932441324,0.655466142,0.803672924,0.315946643,60.0
YDR355C,1.0,,0.525508318,,1.171872813,,0.723689229,0.402056881,0.305133383,50.0
YMR071C,1.0,,0.762773289,,,,0.60374885,,0.433505291,60.0
YPL126W,1.0,1.186774743,0.795184432,0.703817698,,0.526599401,,,0.247896804,60.0
YMR073C,1.0,,0.743306522,,,,0.627524418,,0.370005743,60.0
YNL323W,1.0,0.74894524,0.857844911,0.57642295,,,,,0.195504508,60.0
YPL120W,1.0,,0.908126426,,,0.585603435,0.514021126,,0.455634015,60.0
YPR050C,1.0,,0.599991817,0.613247415,,0.604988462,0.624890479,0.426054734,0.440885406,50.0
YNR005C,1.0,0.504930379,0.912281048,,,0.876178836,,0.346504837,0.308315855,50.0
YHR145C,1.0,,0.796291218,,1.136692633,,0.599051987,0.603135733,0.270506943,60.0
YPL052W,1.0,,,,0.981539233,,,,0.141492592,60.0
YDR527W,1.0,0.731905417,0.921617328,0.577772998,0.548691085,,0.501752125,,0.232933473,60.0
YLR334C,1.0,0.588182516,1.009175061,0.51913892,,0.958101679,0.517551034,,0.317764401,60.0
YNR057C,1.0,,0.721426006,0.958792987,0.959495688,,0.577471875,0.758880809,0.347913806,60.0
YBR033W,1.0,0.747352407,0.758550724,,0.816931254,,0.810909427,0.668135368,0.432165338,60.0
YBR183W,1.0,,0.609493606,0.756287998,0.826645862,0.922558098,0.534006878,0.737943712,0.262664479,60.0
YFR003C,1.0,0.850787159,,0.832761552,0.596685015,,,,0.332227519,60.0
YOR012W,1.0,,0.93276632,0.736267032,,,0.741770828,0.869176469,0.273098331,60.0
YKL150W,1.0,0.888907633,0.980795357,0.916795406,,1.051307936,0.704256324,0.364987029,0.491594271,50.0
YOR216C,1.0,0.759427982,0.769664915,0.680439323,0.826472273,0.568881927,0.625906651,,0.195533355,60.0
YGR116W,1.0,,0.619304127,,,,0.548414049,0.500174286,0.279319368,60.0
YEL063C,1.0,0.554575581,0.615435572,,,,0.737027351,0.444363913,0.51169026,50.0
YPR115W,1.0,0.733137095,0.838076095,,,,0.529600071,0.733137095,0.422860183,60.0
YOL106W,1.0,0.538474648,,0.767176463,,0.592808189,0.505970043,0.802765909,0.34527731,60.0
YOR121C,1.0,1.029714812,,1.007351645,,,0.629349252,,0.285488545,60.0
YBR206W,1.0,1.005510964,0.749269686,0.848884952,0.89591924,0.671131337,0.783522653,0.685922543,0.369259716,60.0
YLR309C,1.0,1.042249683,0.872366212,,1.16193954,,0.584596765,0.609098621,0.478280368,60.0
YDR357C,1.0,,0.657373161,,1.033146018,,0.933599603,0.527490946,0.467472751,60.0
YDR214W,1.0,,,,,0.557236722,0.777836723,,0.226571569,60.0
YFR057W,1.0,0.837806436,0.819364278,1.148974032,,,0.516733454,0.570958026,0.258504058,60.0
YMR195W,1.0,,0.770510003,0.876146433,,,,,0.290689508,60.0
YLR303W,1.0,0.814435607,0.592533202,0.641216525,0.54639632,0.773079508,0.628714734,0.454009201,0.264191239,50.0
YLR098C,1.0,0.732461256,0.644457514,0.528408769,0.94286193,,0.766081587,0.332243152,0.228535944,50.0
YGR008C,1.0,1.194762533,0.979279372,0.787805964,1.172364632,0.728343956,0.575608047,,0.395917456,60.0
YDL093W,1.0,0.956846976,0.646869324,,0.694937542,,0.629942802,0.634737122,0.386059366,60.0
YMR176W,1.0,,0.981798316,1.120170922,0.996334387,,0.676807249,0.473931564,0.326953998,50.0
YCL039W,1.0,,1.157581619,1.183160137,1.045002672,,0.548920729,0.518087259,0.459225351,60.0
YCR020C,1.0,0.967447683,0.853241081,0.939352497,0.981790101,0.599332051,0.572474213,0.305794278,0.576873311,50.0
YMR045C,1.0,1.136291681,0.981428284,1.103578153,0.804869585,,0.564829359,0.808474099,0.34767604,60.0
YOR052C,1.0,0.683553974,1.187105586,0.881183532,0.885761741,0.531504936,0.979984324,,0.25257101,60.0
YMR313C,1.0,0.840632107,0.707877035,0.885419792,,,0.780304326,0.663427883,0.384001795,60.0
YGR133W,1.0,1.170813741,0.725369158,,,,0.627950416,0.7491374,0.283609184,60.0
YDR177W,1.0,1.095164043,0.654431564,0.713200001,,0.616815363,,0.295336712,0.373011124,50.0
YOL089C,1.0,0.672719677,0.581814064,,,,,0.373714508,0.222856837,50.0
YNL281W,1.0,0.662400987,0.824092598,,1.172657407,,0.769407069,0.260444765,0.305959542,50.0
YOR186W,1.0,,0.576187434,0.690497965,,,0.504166037,0.478886798,0.56872145,50.0
YBR216C,1.0,0.885315371,0.994863534,,,1.118725307,0.680393784,0.323475766,0.429090487,50.0
YDR274C,1.0,0.578478283,0.824944073,0.726408145,0.574057557,1.029843126,0.596470821,,0.27439289,60.0
YER174C,1.0,0.86418111,0.622249447,,,,,,0.303604407,60.0
YOR093C,1.0,0.765515495,1.052789502,0.843526757,1.100121674,,,0.294828607,0.274190582,50.0
YMR027W,1.0,0.632413853,0.69054456,0.71438387,0.777630061,,0.81085753,0.504411473,0.388624834,60.0
YPR154W,1.0,0.856461934,,0.954271652,,1.140700753,0.548609496,0.678877098,0.224066765,60.0
YER089C,1.0,,0.731482643,0.595859892,,0.595859892,0.577840115,,0.244306207,60.0
YMR264W,1.0,0.703072218,,0.554056764,,,0.63317418,0.176458825,,50.0
YJL069C,1.0,0.646531667,,0.638702877,0.670545788,,0.514462688,,0.221999574,60.0
YHR121W,1.0,0.600816809,0.707016657,0.689595433,,,,,0.157727307,60.0
YLR139C,1.0,0.799112017,,1.059866233,,,0.557088449,0.258350085,0.272488191,50.0
YDL100C,1.0,0.779879728,0.974865195,0.668647364,,0.732718018,0.577836813,0.498286923,0.198665511,50.0
YJR018W,1.0,0.847953826,1.072017469,0.853659716,0.629087306,0.782188783,0.526972928,,0.390475984,60.0
YDR264C,1.0,0.862234666,0.581857182,0.86867881,0.604641768,,,,0.247804108,60.0
YPL185W,1.0,,0.741171329,1.067724214,1.183083208,1.055239031,0.646199379,0.835019106,0.446526684,60.0
YAL059W,1.0,,0.705799084,0.537695337,,,0.513550572,,0.188133395,60.0
YMR255W,1.0,0.891523006,,0.844333127,,,0.554840242,,0.429155926,60.0
YDR519W,1.0,1.095207535,0.762740538,0.6753072,0.929006911,,,,0.275467636,60.0
YGR172C,1.0,0.556822989,,,,,0.531480766,0.297763105,0.447432359,50.0
YDR024W,1.0,,,0.722369997,,0.809909485,0.595182344,,0.151688331,60.0
YNR061C,1.0,1.165245788,,0.870466186,,,,0.468352911,,50.0
YPR117W,1.0,,,0.981693672,0.73918039,,0.507424537,0.669833841,0.440210762,60.0
YLR077W,1.0,,0.677172436,0.822064142,,,0.646409008,0.622622381,0.367442923,60.0
YPL201C,1.0,,,,1.15556475,,0.887091174,,0.198467543,60.0
YDL035C,1.0,,,,,,0.71431928,,0.349207253,60.0
YNR055C,1.0,,0.73427176,0.808549221,,,,,0.488901568,60.0
YJL152W,1.0,,0.902056179,0.639139722,0.999261135,,0.547391909,,0.370656271,60.0
YOR354C,1.0,0.956562143,0.622707595,0.987508649,0.854274987,,0.587349202,0.493342596,0.388580776,50.0
YGR174C,1.0,0.519526505,0.620312263,,,,,,0.337154291,60.0
YDL170W,1.0,0.549797597,1.120985383,0.842177337,0.652349447,0.730581091,,,0.227567495,60.0
YPR094W,1.0,,,0.648865212,,,,0.514519747,0.353793843,60.0
YDL080C,1.0,0.894295101,0.776838489,0.839290735,,,0.765797384,,0.144061065,60.0
YLR120C,1.0,0.867639815,1.044557201,0.844596034,,0.66317129,0.570364253,,0.22138702,60.0
YHR079C-A,1.0,,0.568614574,0.528428919,,,0.835626827,0.227718285,0.182675691,50.0
YDL076C,1.0,,0.746304468,,,,,,0.411579873,60.0
YJL217W,1.0,1.127032687,0.757035561,,1.180416951,0.568852121,0.527378197,,0.418447386,60.0
YLR252W,1.0,,1.182586656,,,0.506059629,0.605914449,0.276992922,0.430234855,50.0
YNR025C,1.0,,0.608912593,0.675938627,,0.823071145,0.793875491,,0.386035114,60.0
YOR008C-A,1.0,,0.942327195,1.053154903,,0.817515924,0.735515732,0.515829221,0.233651216,60.0
YKL006C-A,1.0,,0.681303156,,,,,,0.400797971,60.0
YEL011W,1.0,,0.524677193,,,0.638654381,0.754239843,0.574015336,0.339304897,60.0
YDR395W,1.0,0.647998759,0.529993532,0.790998307,0.534167423,0.607382569,0.711906253,0.349263351,0.171602687,50.0
YEL039C,1.0,,,,1.111144007,0.941899211,0.663948336,,0.462671114,60.0
YMR196W,1.0,1.106651895,0.990395994,,1.030862697,0.899641354,0.937345172,0.494816217,0.521284847,50.0
YOR393W,1.0,,0.829585286,1.095324068,,,0.891557339,0.885570707,0.337032301,60.0
YOR114W,1.0,,,,0.520737642,,0.519917343,,0.441236104,60.0
YBL066C,1.0,1.109180621,0.900242773,1.167874921,0.842113775,0.98524979,0.640378702,,0.315359694,60.0
YHR142W,1.0,,0.637397938,,,,,,0.406034076,60.0
YLR352W,1.0,,,,,0.865833803,0.522546804,0.789232545,0.346525904,60.0
YGL239C,1.0,0.608500934,0.518337638,,,,,,0.20851284,60.0
YPR095C,1.0,,1.037817873,1.125777956,0.506285205,1.0,0.50228798,0.823149368,0.309392089,60.0
YOR356W,1.0,,1.018747074,,1.003723471,,0.851507433,,0.45453452,60.0
YNR007C,1.0,0.847000613,0.727385039,,0.743631441,0.854682761,0.752163774,0.588522428,0.263900515,60.0
YJR061W,1.0,,,1.100342637,,,0.624280996,0.285799201,0.285054339,50.0
YEL060C,1.0,0.945988542,,0.769697608,1.185045464,0.709446645,0.587213996,0.99074184,0.438532036,60.0
YOL098C,1.0,1.143874499,0.879055453,0.843436156,1.098349498,0.824572248,0.689625012,,0.155173201,60.0
YLR310C,1.0,0.952705741,0.795429481,0.99628585,0.981557305,0.795429481,0.528270355,0.642136278,0.244524389,60.0
